"평가년도","도서관구분","도서관코드","도서관명","면적","시군구","장서수","사서수","대출자수","대출권수"
2014,"LIBTYPE002",2060848006,"김해기적의도서관","경남","김해시",44562,"2",133807,172574
2014,"LIBTYPE002",2060848004,"비봉어린이도서관","경남","진주시",20026,"1",12980,14779
2014,"LIBTYPE002",2060848002,"진해기적의도서관","경남","창원시 진해구",57349,"2",111398,99557
2014,"LIBTYPE002",2060848007,"사천시어린이도서관","경남","사천시",16058,"1",70888,14643
2014,"LIBTYPE002",2060824002,"운남어린이도서관","광주","광산구",30744,"1",184690,113311
2014,"LIBTYPE002",2060824003,"푸른길도서관","광주","남구",25119,"3",101117,56805
2014,"LIBTYPE002",2060124010,"어린이생태학습도서관","광주","서구",28484,"1",97500,94862
2014,"LIBTYPE002",2060822003,"수성구립 고산어린이도서관","대구","수성구",33180,"2",72460,112815
2014,"LIBTYPE002",2060822002,"서구어린이도서관","대구","서구",36123,"0",40165,64888
2014,"LIBTYPE002",2060822001,"달서어린이도서관","대구","달서구",79423,"2",400202,170811
2014,"LIBTYPE002",2020125001,"서구어린이도서관","대전","서구",37157,"2",149226,123671
2014,"LIBTYPE002",2060821002,"영도어린이영어도서관","부산","영도구",24423,"0",80853,27510
2014,"LIBTYPE002",2060811011,"종암동새날도서관","서울","성북구",33144,"4",116964,132808
2014,"LIBTYPE002",2060811008,"서대문구립남가좌새롬어린이도서관","서울","서대문구",44536,"1",163380,174632
2014,"LIBTYPE002",2060811006,"송파어린이도서관","서울","송파구",69852,"4",404880,294907
2014,"LIBTYPE002",2060811012,"남산타운문화체육센터 어린이도서관","서울","중구",17989,"2",96940,56071
2014,"LIBTYPE002",2060111043,"동작어린이도서관","서울","동작구",39676,"2",285861,152019
2014,"LIBTYPE002",2060811016,"대방어린이도서관","서울","동작구",10227,"2",53854,75022
2014,"LIBTYPE002",2050148015,"경상남도교육청 창녕도서관","경남","창녕군",100217,"4",167615,73672
2014,"LIBTYPE002",2050148004,"경상남도교육청 통영도서관","경남","통영시",87557,"7",165874,78503
2014,"LIBTYPE002",2060149003,"서귀포시중앙도서관","제주","서귀포시",85021,"3",157472,47596
2014,"LIBTYPE002",2060149006,"서귀포시서부도서관","제주","서귀포시",41063,"1",104639,43062
2014,"LIBTYPE002",2060149007,"애월도서관","제주","제주시",65657,"2",64130,46989
2014,"LIBTYPE002",2060149008,"조천읍도서관","제주","제주시",54207,"2",76267,53102
2014,"LIBTYPE002",2060149002,"탐라도서관","제주","제주시",178155,"5",417730,271957
2014,"LIBTYPE002",2060149005,"서귀포시동부도서관","제주","서귀포시",51681,"1",97457,34576
2014,"LIBTYPE002",2060149010,"성산일출도서관","제주","서귀포시",70620,"1",55907,31382
2014,"LIBTYPE002",2060149001,"제주시우당도서관","제주","제주시",226685,"6",377071,172429
2014,"LIBTYPE002",2060149011,"안덕산방도서관","제주","서귀포시",60642,"2",50925,25448
2014,"LIBTYPE002",2060149012,"표선도서관","제주","서귀포시",62590,"2",52235,31671
2014,"LIBTYPE002",2050144020,"충청남도홍성교육지원청홍성도서관","충남","홍성군",88307,"3",248284,86526
2014,"LIBTYPE002",2050144009,"충청남도서천교육지원청서천도서관","충남","서천군",77749,"2",150298,45546
2014,"LIBTYPE002",2050144017,"충청남도교육청평생교육원","충남","천안시 동남구",150714,"8",626870,356319
2014,"LIBTYPE002",2050144003,"충청남도금산교육지원청금산도서관","충남","금산군",107765,"2",106001,26474
2014,"LIBTYPE002",2050144010,"충청남도아산교육지원청아산도서관","충남","아산시",107459,"4",230149,91180
2014,"LIBTYPE002",2050144013,"충청남도천안교육지원청성환도서관","충남","천안시 서북구",87786,"2",129324,49376
2014,"LIBTYPE002",2050144004,"충청남도당진교육지원청당진도서관","충남","당진시",91770,"2",101680,39870
2014,"LIBTYPE002",2050144006,"충청남도보령교육지원청웅천도서관","충남","보령시",73765,"2",25265,18443
2014,"LIBTYPE002",2050144002,"충청남도공주교육지원청유구도서관","충남","공주시",69794,"2",57906,30595
2014,"LIBTYPE002",2050144008,"충청남도서산교육지원청해미도서관","충남","서산시",84625,"2",115233,13246
2014,"LIBTYPE002",2050144018,"충청남도교육청학생교육문화원","충남","천안시 동남구",127477,"5",323500,74137
2014,"LIBTYPE002",2050144016,"충청남도교육청남부평생교육원","충남","논산시",118989,"8",800372,151821
2014,"LIBTYPE002",2050144007,"충청남도부여교육지원청부여도서관","충남","부여군",106077,"3",142516,95759
2014,"LIBTYPE002",2050144015,"충청남도교육청서부평생교육원","충남","서산시",160449,"6",525751,201532
2014,"LIBTYPE002",2050144019,"충청남도태안교육지원청태안도서관","충남","태안군",103341,"2",146144,29140
2014,"LIBTYPE002",2050144001,"충청남도공주교육지원청공주도서관","충남","공주시",103669,"2",119336,27698
2014,"LIBTYPE002",2060144016,"아산시 둔포도서관","충남","아산시",89683,"1",142853,79714
2014,"LIBTYPE002",2060144024,"광천공공도서관","충남","홍성군",82389,"1",33691,38099
2014,"LIBTYPE002",2060144028,"천안시문화도서관사업소 도솔도서관","충남","천안시 서북구",70904,"2",371664,184002
2014,"LIBTYPE002",2060144013,"서천장항공공도서관","충남","서천군",66935,"3",49378,15118
2014,"LIBTYPE002",2060144019,"태안안면도서관","충남","태안군",46948,"1",13347,10013
2014,"LIBTYPE002",2060144008,"당진시립합덕도서관","충남","당진시",46288,"0",67549,18014
2014,"LIBTYPE002",2060144025,"당진시립중앙도서관","충남","당진시",73235,"4",314223,141884
2014,"LIBTYPE002",2060144035,"홍산공공도서관","충남","부여군",4184,"0",7300,3388
2014,"LIBTYPE002",2060144012,"서산시 대산도서관","충남","서산시",87210,"1",60455,66879
2014,"LIBTYPE002",2060144022,"천안시문화도서관사업소 성거도서관","충남","천안시 서북구",90955,"3",96282,37636
2014,"LIBTYPE002",2060144036,"정산도서관","충남","청양군",23244,"1",20107,11155
2014,"LIBTYPE002",2060144001,"계룡도서관","충남","계룡시",62211,"2",85000,57667
2014,"LIBTYPE002",2060144015,"아산시립남산도서관","충남","아산시",46916,"0",212908,145139
2014,"LIBTYPE002",2060144021,"천안시문화도서관사업소 중앙도서관","충남","천안시 동남구",199383,"8",268450,96966
2014,"LIBTYPE002",2060144003,"공주시 시립도서관 웅진관","충남","공주시",144228,"5",209139,144729
2014,"LIBTYPE002",2060144006,"논산연무도서관","충남","논산시",71403,"1",75852,95360
2014,"LIBTYPE002",2060144030,"천안시문화도서관사업소 신방도서관","충남","천안시 동남구",54346,"3",574776,319440
2014,"LIBTYPE002",2060144018,"아산시 송곡도서관","충남","아산시",141691,"6",256005,221585
2014,"LIBTYPE002",2060144004,"금산인삼고을도서관","충남","금산군",56322,"1",108569,32371
2014,"LIBTYPE002",2060144005,"논산강경도서관","충남","논산시",74055,"1",62851,70201
2014,"LIBTYPE002",2060144020,"예산삽교도서관","충남","예산군",66099,"1",13712,14096
2014,"LIBTYPE002",2060144017,"아산시 배방도서관","충남","아산시",92076,"1",214399,236087
2014,"LIBTYPE002",2060144007,"당진시립송악도서관","충남","당진시",46319,"1",61259,23808
2014,"LIBTYPE002",2060144010,"보령주산도서관","충남","보령시",36737,"0",8369,7165
2014,"LIBTYPE002",2060144023,"천안시문화도서관사업소 아우내도서관","충남","천안시 동남구",53042,"1",58724,22978
2014,"LIBTYPE002",2060144029,"천안시문화도서관사업소 두정도서관","충남","천안시 서북구",96436,"4",751625,256160
2014,"LIBTYPE002",2060144009,"보령시중앙도서관","충남","보령시",101619,"2",90808,95767
2014,"LIBTYPE002",2060144031,"예산군립도서관","충남","예산군",38727,"2",65025,53990
2014,"LIBTYPE002",2050143013,"음성교육도서관","충북","음성군",67096,"3",63060,32395
2014,"LIBTYPE002",2050143004,"중원교육도서관","충북","충주시",61181,"3",30810,8325
2014,"LIBTYPE002",2050143015,"단양교육도서관","충북","단양군",67264,"3",53316,46184
2014,"LIBTYPE002",2050143009,"영동교육도서관","충북","영동군",71699,"3",78134,20599
2014,"LIBTYPE002",2050143005,"제천학생회관","충북","제천시",77274,"3",156456,29053
2014,"LIBTYPE002",2050143011,"괴산교육도서관","충북","괴산군",73947,"3",91937,24603
2014,"LIBTYPE002",2050143002,"충청북도교육문화원","충북","청주시 청원구",34445,"3",88410,29646
2014,"LIBTYPE002",2050143006,"미원교육도서관","충북","청주시 상당구",61504,"3",65002,16835
2014,"LIBTYPE002",2060141101,"하남시 나룰도서관","경기","하남시",111075,"7",307086,270133
2014,"LIBTYPE002",2060141178,"평택시립오성도서관","경기","평택시",13088,"1",23219,19301
2014,"LIBTYPE002",2060141039,"군포시 당동도서관","경기","군포시",115345,"2",396633,86413
2014,"LIBTYPE002",2060141069,"남양주시진건도서관","경기","남양주시",99524,"4",200309,95683
2014,"LIBTYPE002",2060141031,"평택시립도서관 팽성분관","경기","평택시",94562,"3",148666,124435
2014,"LIBTYPE002",2060141014,"부천시립책마루도서관","경기","부천시 원미구",81156,"2",365136,194071
2014,"LIBTYPE002",2060141055,"세종도서관","경기","여주시",135766,"1",46379,125345
2014,"LIBTYPE002",2060141173,"성남시운중도서관","경기","성남시 분당구",49722,"1",320463,128735
2014,"LIBTYPE002",2060141110,"남양주시평내도서관","경기","남양주시",84316,"4",371805,335752
2014,"LIBTYPE002",2060141171,"수원시광교홍재도서관","경기","수원시 영통구",46363,"7",10713,7071
2014,"LIBTYPE002",2030141001,"사랑샘도서관","경기","수원시 영통구",29982,"1",49060,10703
2014,"LIBTYPE002",2060141001,"수원시선경도서관","경기","수원시 팔달구",411454,"6",600566,250906
2014,"LIBTYPE002",2060141102,"양평 양서친환경도서관","경기","양평군",63838,"1",80953,48608
2014,"LIBTYPE002",2060141174,"본오도서관","경기","안산시 상록구",10925,"1",29683,38211
2014,"LIBTYPE002",2060141113,"양산도서관","경기","오산시",48711,"1",98804,81261
2014,"LIBTYPE002",2060141077,"포천시립영중꿈나무도서관","경기","포천시",30013,"0",17699,8021
2014,"LIBTYPE002",2060141013,"부천시립꿈빛도서관","경기","부천시 원미구",166133,"4",635883,260767
2014,"LIBTYPE002",2060141025,"용인시수지도서관","경기","용인시 수지구",182728,"9",1090245,613768
2014,"LIBTYPE002",2060141041,"화성시태안도서관","경기","화성시",109206,"3",115134,71270
2014,"LIBTYPE002",2060141057,"양평용문도서관","경기","양평군",80480,"2",105583,66901
2014,"LIBTYPE002",2060141145,"광명시철산도서관","경기","광명시",94097,"8",828821,381940
2014,"LIBTYPE002",2060141082,"가평군중앙도서관","경기","가평군",136316,"4",141043,72314
2014,"LIBTYPE002",2060141143,"가평군립청평도서관","경기","가평군",44038,"2",122438,82322
2014,"LIBTYPE002",2060141135,"고양시립덕이도서관","경기","고양시 일산서구",49623,"1",286714,159197
2014,"LIBTYPE002",2060141133,"여주도서관","경기","여주시",77100,"2",243515,162941
2014,"LIBTYPE002",2060141104,"김포시통진도서관","경기","김포시",93670,"8",391001,176206
2014,"LIBTYPE002",2060141083,"가평군조종도서관","경기","가평군",67945,"1",58017,58171
2014,"LIBTYPE002",2060141008,"성남시수정도서관","경기","성남시 수정구",297123,"15",968264,366542
2014,"LIBTYPE002",2060141116,"시흥시군자도서관","경기","시흥시",59967,"2",74764,93421
2014,"LIBTYPE002",2060141037,"시흥시대야도서관","경기","시흥시",214791,"1",385140,245446
2014,"LIBTYPE002",2060141079,"양주시덕정도서관","경기","양주시",120407,"1",179618,102174
2014,"LIBTYPE002",2060141075,"구리시교문도서관","경기","구리시",153268,"2",288346,123665
2014,"LIBTYPE002",2060141166,"포천시립가산도서관","경기","포천시",17112,"2",10265,1937
2014,"LIBTYPE002",2060141106,"포천시립소흘도서관","경기","포천시",58183,"2",375187,247988
2014,"LIBTYPE002",2060141172,"성남시무지개도서관","경기","성남시 분당구",18822,"1",207843,103622
2014,"LIBTYPE002",2060141108,"곤지암도서관","경기","광주시",58996,"4",329471,276430
2014,"LIBTYPE002",2060141073,"파주시립중앙도서관법원분관","경기","파주시",65262,"1",33974,62645
2014,"LIBTYPE002",2060141028,"용인시구갈희망누리도서관","경기","용인시 기흥구",32783,"1",56346,64764
2014,"LIBTYPE002",2060141047,"김포시중봉도서관","경기","김포시",287265,"7",1326811,454538
2014,"LIBTYPE002",2060141100,"설악도서관","경기","가평군",61744,"1",29346,36981
2014,"LIBTYPE002",2060141006,"성남시중앙도서관","경기","성남시 분당구",335055,"5",1704645,574159
2014,"LIBTYPE002",2060141168,"수원시창룡도서관","경기","수원시 팔달구",45591,"4",63000,33650
2014,"LIBTYPE002",2060141170,"원고잔도서관","경기","안산시 단원구",15113,"1",39349,31654
2014,"LIBTYPE002",2060141020,"안산시중앙도서관","경기","안산시 단원구",298169,"8",567802,441020
2014,"LIBTYPE002",2060141123,"판교도서관","경기","성남시 분당구",187047,"3",1330164,556440
2014,"LIBTYPE002",2060141021,"안산시관산도서관","경기","안산시 단원구",210883,"4",218743,135770
2014,"LIBTYPE002",2060141063,"고양시립행신도서관","경기","고양시 덕양구",150515,"2",426388,187920
2014,"LIBTYPE002",2050148019,"경상남도교육청 남해도서관","경남","남해군",82067,"5",50073,27688
2014,"LIBTYPE002",2050148024,"경상남도교육청 합천도서관","경남","합천군",67987,"4",112752,46307
2014,"LIBTYPE002",2050148022,"경상남도교육청 함양도서관","경남","함양군",76204,"5",120872,59484
2014,"LIBTYPE002",2050148008,"경상남도교육청 진영도서관","경남","김해시",94249,"4",124509,27899
2014,"LIBTYPE002",2050148006,"경상남도교육청 사천도서관","경남","사천시",90293,"5",141718,95255
2014,"LIBTYPE002",2050148010,"경상남도교육청 하남도서관","경남","밀양시",63370,"4",61853,19025
2014,"LIBTYPE002",2050148013,"경상남도교육청 의령도서관","경남","의령군",90577,"4",106421,63925
2014,"LIBTYPE002",2050148009,"경상남도교육청 밀양도서관","경남","밀양시",66154,"5",60452,24850
2014,"LIBTYPE002",2050148005,"경상남도교육청 삼천포도서관","경남","사천시",95182,"5",124186,88203
2014,"LIBTYPE002",2050148014,"경상남도교육청 함안도서관","경남","함안군",73790,"4",194005,60067
2014,"LIBTYPE002",2050148012,"경상남도교육청 거제도서관","경남","거제시",83364,"5",235787,188243
2014,"LIBTYPE002",2050148016,"경상남도교육청 남지도서관","경남","창녕군",81288,"4",83859,36850
2014,"LIBTYPE002",2050148023,"경상남도교육청 거창도서관","경남","거창군",71613,"4",122494,37248
2014,"LIBTYPE002",2050148001,"경상남도교육청 창원도서관","경남","창원시 성산구",299951,"14",949137,337691
2014,"LIBTYPE002",2050148007,"경상남도교육청 김해도서관","경남","김해시",296820,"14",1140904,514829
2014,"LIBTYPE002",2050148003,"경상남도교육청 진동도서관","경남","창원시 마산합포구",82198,"5",65537,47633
2014,"LIBTYPE002",2050148021,"경상남도교육청 산청도서관","경남","산청군",72931,"5",76415,42217
2014,"LIBTYPE002",2060141126,"수원시태장마루도서관","경기","수원시 영통구",87679,"3",633120,323463
2014,"LIBTYPE002",2060141154,"남양주시진접도서관","경기","남양주시",40403,"3",288876,146211
2014,"LIBTYPE002",2060141091,"안성시립중앙도서관","경기","안성시",308126,"9",582822,258118
2014,"LIBTYPE002",2060141086,"고양시립대화도서관","경기","고양시 일산서구",127644,"3",575646,335879
2014,"LIBTYPE002",2060141081,"동두천꿈나무정보도서관","경기","동두천시",588344,"4",253562,179370
2014,"LIBTYPE002",2060141164,"수원시한림도서관","경기","수원시 권선구",37032,"3",105458,110742
2014,"LIBTYPE002",2060141015,"안양시석수도서관","경기","안양시 만안구",411275,"13",1127568,412912
2014,"LIBTYPE002",2060141016,"안양시만안도서관","경기","안양시 만안구",288813,"3",543501,251218
2014,"LIBTYPE002",2060141130,"양주시 고읍도서관","경기","양주시",39467,"2",209859,145086
2014,"LIBTYPE002",2060141070,"파주시중앙도서관","경기","파주시",309534,"10",652645,378570
